Country or Area,Sex,Literacy,Population,Age
Mexico,Male,Illiterate,76610.0,>60
Mexico,Male,Unknown,2097.0,>60
Mexico,Male,Total,1331320.0,>60
Mexico,Male,Literate,1249357.0,>60
Mexico,Male,Illiterate,80569.0,>60
Mexico,Male,Unknown,1394.0,>60
Mexico,Male,Total,946091.0,>60
Mexico,Male,Literate,865493.0,>60
Mexico,Male,Illiterate,79714.0,>60
Mexico,Male,Unknown,884.0,>60
Mexico,Male,Total,624623.0,>60
Mexico,Male,Literate,548406.0,>60
Mexico,Male,Illiterate,75594.0,>60
Mexico,Male,Unknown,623.0,>60
Mexico,Male,Total,380892.0,>60
Mexico,Male,Literate,322813.0,>60
Mexico,Male,Illiterate,57706.0,>60
Mexico,Male,Unknown,373.0,>60
Mexico,Male,Total,200006.0,>60
Mexico,Male,Literate,161017.0,>60
Mexico,Male,Illiterate,38790.0,>60
Mexico,Male,Unknown,199.0,>60
Mexico,Male,Total,75414.0,>60
Mexico,Male,Literate,58619.0,>60
Mexico,Male,Illiterate,16725.0,>60
Mexico,Male,Unknown,70.0,>60
Mexico,Male,Total,24233.0,>60
Mexico,Male,Literate,17189.0,>60
Mexico,Male,Illiterate,7003.0,>60
Mexico,Male,Unknown,41.0,>60
Mexico,Male,Total,3794.0,>60
Mexico,Male,Literate,2246.0,>60
Mexico,Male,Illiterate,1535.0,>60
Mexico,Male,Unknown,13.0,>60
Mexico,Female,Total,4063759.0,<15
Mexico,Female,Literate,4014572.0,<15
Mexico,Female,Illiterate,32036.0,<15
Mexico,Female,Unknown,17151.0,<15
Mexico,Female,Total,43256783.0,<15
Mexico,Female,Literate,41706455.0,<15
Mexico,Female,Illiterate,1442927.0,<15
Mexico,Female,Unknown,107401.0,<15
Mexico,Female,Total,4120348.0,15-59
Mexico,Female,Literate,4082793.0,15-59
Mexico,Female,Illiterate,19235.0,15-59
Mexico,Female,Unknown,18320.0,15-59
Mexico,Female,Total,4182230.0,15-59
Mexico,Female,Literate,4138665.0,15-59
Mexico,Female,Illiterate,23732.0,15-59
Mexico,Female,Unknown,19833.0,15-59
Mexico,Female,Total,4107618.0,15-59
Mexico,Female,Literate,4069558.0,15-59
Mexico,Female,Illiterate,28168.0,15-59
Mexico,Female,Unknown,9892.0,15-59
Mexico,Female,Total,3939660.0,15-59
Mexico,Female,Literate,3890167.0,15-59
Mexico,Female,Illiterate,40736.0,15-59
Mexico,Female,Unknown,8757.0,15-59
Mexico,Female,Total,3792920.0,15-59
Mexico,Female,Literate,3727686.0,15-59
Mexico,Female,Illiterate,56739.0,15-59
Mexico,Female,Unknown,8495.0,15-59
Mexico,Female,Total,3608445.0,15-59
Mexico,Female,Literate,3526283.0,15-59
Mexico,Female,Illiterate,74110.0,15-59
Mexico,Female,Unknown,8052.0,15-59
Mexico,Female,Total,3388930.0,15-59
Mexico,Female,Literate,3301038.0,15-59
Mexico,Female,Illiterate,81647.0,15-59
Mexico,Female,Unknown,6245.0,15-59
Mexico,Female,Total,3053110.0,15-59
Mexico,Female,Literate,2939085.0,15-59
Mexico,Female,Illiterate,111120.0,15-59
Mexico,Female,Unknown,2905.0,15-59
Mexico,Female,Total,2462940.0,15-59
Mexico,Female,Literate,2329971.0,15-59
Mexico,Female,Illiterate,130842.0,15-59
Mexico,Female,Unknown,2127.0,15-59
Mexico,Female,Total,2108978.0,>60
Mexico,Female,Literate,1957828.0,>60
Mexico,Female,Illiterate,149403.0,>60
Mexico,Female,Unknown,1747.0,>60
Mexico,Female,Total,1561798.0,>60
Mexico,Female,Literate,1397039.0,>60
Mexico,Female,Illiterate,163481.0,>60
Mexico,Female,Unknown,1278.0,>60
Mexico,Female,Total,1135328.0,>60
Mexico,Female,Literate,980450.0,>60
Mexico,Female,Illiterate,153964.0,>60
Mexico,Female,Unknown,914.0,>60
Mexico,Female,Total,755006.0,>60
Mexico,Female,Literate,616370.0,>60
Mexico,Female,Illiterate,138024.0,>60
Mexico,Female,Unknown,612.0,>60
Mexico,Female,Total,510456.0,>60
Mexico,Female,Literate,401997.0,>60
Mexico,Female,Illiterate,107945.0,>60
Mexico,Female,Unknown,514.0,>60
Mexico,Female,Total,289983.0,>60
Mexico,Female,Literate,213827.0,>60
Mexico,Female,Illiterate,75831.0,>60
Mexico,Female,Unknown,325.0,>60
Mexico,Female,Total,124387.0,>60
Mexico,Female,Literate,87699.0,>60
Mexico,Female,Illiterate,36540.0,>60
Mexico,Female,Unknown,148.0,>60
Mexico,Female,Total,43253.0,>60
Mexico,Female,Literate,27288.0,>60
Mexico,Female,Illiterate,15891.0,>60
Mexico,Female,Unknown,74.0,>60
Mexico,Female,Total,7634.0,>60
Mexico,Female,Literate,4139.0,>60
Mexico,Female,Illiterate,3483.0,>60
Mexico,Male,Total,1367107.0,<15
Mexico,Male,Literate,1333413.0,<15
Mexico,Male,Illiterate,30561.0,<15
Mexico,Male,Unknown,3133.0,<15
Mexico,Male,Total,10567043.0,<15
Mexico,Male,Literate,9624891.0,<15
Mexico,Male,Illiterate,928921.0,<15
Mexico,Male,Unknown,13231.0,<15
Mexico,Male,Total,1246792.0,15-59
Mexico,Male,Literate,1223765.0,15-59
Mexico,Male,Illiterate,20908.0,15-59
Mexico,Male,Unknown,2119.0,15-59
Mexico,Male,Total,1027977.0,15-59
Mexico,Male,Literate,999689.0,15-59
Mexico,Male,Illiterate,26034.0,15-59
Mexico,Male,Unknown,2254.0,15-59
Mexico,Male,Total,931952.0,15-59
Mexico,Male,Literate,900678.0,15-59
Mexico,Male,Illiterate,30179.0,15-59
Mexico,Male,Unknown,1095.0,15-59
Mexico,Male,Total,866224.0,15-59
Mexico,Male,Literate,826745.0,15-59
Mexico,Male,Illiterate,38461.0,15-59
Mexico,Male,Unknown,1018.0,15-59
Mexico,Male,Total,832577.0,15-59
Mexico,Male,Literate,779377.0,15-59
Mexico,Male,Illiterate,52199.0,15-59
Mexico,Male,Unknown,1001.0,15-59
Mexico,Male,Total,796614.0,15-59
Mexico,Male,Literate,731516.0,15-59
Mexico,Male,Illiterate,64273.0,15-59
Mexico,Male,Unknown,825.0,15-59
Mexico,Male,Total,729955.0,15-59
Mexico,Male,Literate,664565.0,15-59
Mexico,Male,Illiterate,64779.0,15-59
Mexico,Male,Unknown,611.0,15-59
Mexico,Male,Total,635025.0,15-59
Mexico,Male,Literate,563662.0,15-59
Mexico,Male,Illiterate,71032.0,15-59
Mexico,Male,Unknown,331.0,15-59
Mexico,Male,Total,525691.0,15-59
Mexico,Male,Literate,448182.0,15-59
Mexico,Male,Illiterate,77240.0,15-59
Mexico,Male,Unknown,269.0,15-59
Mexico,Male,Total,447482.0,>60
Mexico,Male,Literate,367060.0,>60
Mexico,Male,Illiterate,80210.0,>60
Mexico,Male,Unknown,212.0,>60
Mexico,Male,Total,375530.0,>60
Mexico,Male,Literate,286534.0,>60
Mexico,Male,Illiterate,88855.0,>60
Mexico,Male,Unknown,141.0,>60
Mexico,Male,Total,287401.0,>60
Mexico,Male,Literate,202996.0,>60
Mexico,Male,Illiterate,84322.0,>60
Mexico,Male,Unknown,83.0,>60
Mexico,Male,Total,223275.0,>60
Mexico,Male,Literate,143194.0,>60
Mexico,Male,Illiterate,80018.0,>60
Mexico,Male,Unknown,63.0,>60
Mexico,Male,Total,142920.0,>60
Mexico,Male,Literate,84869.0,>60
Mexico,Male,Illiterate,58013.0,>60
Mexico,Male,Unknown,38.0,>60
Mexico,Male,Total,83345.0,>60
Mexico,Male,Literate,46075.0,>60
Mexico,Male,Illiterate,37249.0,>60
Mexico,Male,Unknown,21.0,>60
Mexico,Male,Total,31944.0,>60
Mexico,Male,Literate,16298.0,>60
Mexico,Male,Illiterate,15637.0,>60
Mexico,Male,Unknown,9.0,>60
Mexico,Male,Total,12382.0,>60
Mexico,Male,Literate,5405.0,>60
Mexico,Male,Illiterate,6972.0,>60
Mexico,Male,Unknown,5.0,>60
Mexico,Male,Total,2850.0,>60
Mexico,Male,Literate,868.0,>60
Mexico,Male,Illiterate,1979.0,>60
Mexico,Male,Unknown,3.0,>60
Mexico,Female,Total,1325521.0,<15
Mexico,Female,Literate,1299053.0,<15
Mexico,Female,Illiterate,23566.0,<15
Mexico,Female,Unknown,2902.0,<15
Mexico,Female,Total,10865488.0,<15
Mexico,Female,Literate,9563141.0,<15
Mexico,Female,Illiterate,1289867.0,<15
Mexico,Female,Unknown,12480.0,<15
Mexico,Female,Total,1224192.0,15-59
Mexico,Female,Literate,1203090.0,15-59
Mexico,Female,Illiterate,18705.0,15-59
Mexico,Female,Unknown,2397.0,15-59
Mexico,Female,Total,1073981.0,15-59
Mexico,Female,Literate,1045613.0,15-59
Mexico,Female,Illiterate,25806.0,15-59
Mexico,Female,Unknown,2562.0,15-59
Mexico,Female,Total,1023979.0,15-59
Mexico,Female,Literate,991129.0,15-59
Mexico,Female,Illiterate,31832.0,15-59
Mexico,Female,Unknown,1018.0,15-59
Mexico,Female,Total,953441.0,15-59
Mexico,Female,Literate,906605.0,15-59
Mexico,Female,Illiterate,46006.0,15-59
Mexico,Female,Unknown,830.0,15-59
Mexico,Female,Total,895826.0,15-59
Mexico,Female,Literate,826766.0,15-59
Mexico,Female,Illiterate,68281.0,15-59
Mexico,Female,Unknown,779.0,15-59
Mexico,Female,Total,832837.0,15-59
Mexico,Female,Literate,745938.0,15-59
Mexico,Female,Illiterate,86176.0,15-59
Mexico,Female,Unknown,723.0,15-59
Mexico,Female,Total,741139.0,15-59
Mexico,Female,Literate,647853.0,15-59
Mexico,Female,Illiterate,92818.0,15-59
Mexico,Female,Unknown,468.0,15-59
Mexico,Female,Total,652259.0,15-59
Mexico,Female,Literate,540270.0,15-59
Mexico,Female,Illiterate,111798.0,15-59
Mexico,Female,Unknown,191.0,15-59
Mexico,Female,Total,540042.0,15-59
Mexico,Female,Literate,414758.0,15-59
Mexico,Female,Illiterate,125133.0,15-59
Mexico,Female,Unknown,151.0,15-59
Mexico,Female,Total,454222.0,>60
Mexico,Female,Literate,326314.0,>60
Mexico,Female,Illiterate,127779.0,>60
Mexico,Female,Unknown,129.0,>60
Mexico,Female,Total,376429.0,>60
Mexico,Female,Literate,237646.0,>60
Mexico,Female,Illiterate,138690.0,>60
Mexico,Female,Unknown,93.0,>60
Mexico,Female,Total,278520.0,>60
Mexico,Female,Literate,158501.0,>60
Mexico,Female,Illiterate,119946.0,>60
Mexico,Female,Unknown,73.0,>60
Mexico,Female,Total,211678.0,>60
Mexico,Female,Literate,104738.0,>60
Mexico,Female,Illiterate,106878.0,>60
Mexico,Female,Unknown,62.0,>60
Mexico,Female,Total,141096.0,>60
Mexico,Female,Literate,63506.0,>60
Mexico,Female,Illiterate,77548.0,>60
Mexico,Female,Unknown,42.0,>60
Mexico,Female,Total,85911.0,>60
Mexico,Female,Literate,34229.0,>60
Mexico,Female,Illiterate,51641.0,>60
Mexico,Female,Unknown,41.0,>60
Mexico,Female,Total,35061.0,>60
Mexico,Female,Literate,12224.0,>60
Mexico,Female,Illiterate,22820.0,>60
Mexico,Female,Unknown,17.0,>60
Mexico,Female,Total,15337.0,>60
Mexico,Female,Literate,4203.0,>60
Mexico,Female,Illiterate,11132.0,>60
Mexico,Female,Unknown,2.0,>60
Mexico,Female,Total,4017.0,>60
Mexico,Female,Literate,705.0,>60
Mexico,Female,Illiterate,3312.0,>60
Mexico,Female,Unknown,0.0,>60
Mexico,Male,Total,5547613.0,<15
Mexico,Male,Literate,5396915.0,<15
Mexico,Male,Illiterate,114799.0,<15
Mexico,Male,Unknown,35899.0,<15
Mexico,Male,Total,43203894.0,<15
Mexico,Male,Literate,40677377.0,<15
Mexico,Male,Illiterate,2214068.0,<15
Mexico,Male,Unknown,312449.0,<15
Mexico,Male,Total,5520121.0,15-59
Mexico,Male,Literate,5406335.0,15-59
Mexico,Male,Illiterate,76627.0,15-59
Mexico,Male,Unknown,37159.0,15-59
Mexico,Male,Total,4813204.0,15-59
Mexico,Male,Literate,4675617.0,15-59
Mexico,Male,Illiterate,89852.0,15-59
Mexico,Male,Unknown,47735.0,15-59
Mexico,Male,Total,4205975.0,15-59
Mexico,Male,Literate,4065591.0,15-59
Mexico,Male,Illiterate,106722.0,15-59
Mexico,Male,Unknown,33662.0,15-59
Mexico,Male,Total,4026031.0,15-59
Mexico,Male,Literate,3863629.0,15-59
Mexico,Male,Illiterate,131702.0,15-59
Mexico,Male,Unknown,30700.0,15-59
Mexico,Male,Total,3964738.0,15-59
Mexico,Male,Literate,3803745.0,15-59
Mexico,Male,Illiterate,134866.0,15-59
Mexico,Male,Unknown,26127.0,15-59
Mexico,Male,Total,3350322.0,15-59
Mexico,Male,Literate,3194324.0,15-59
Mexico,Male,Illiterate,138144.0,15-59
Mexico,Male,Unknown,17854.0,15-59
Mexico,Male,Total,2824364.0,15-59
Mexico,Male,Literate,2655284.0,15-59
Mexico,Male,Illiterate,153514.0,15-59
Mexico,Male,Unknown,15566.0,15-59
Mexico,Male,Total,2402451.0,15-59
Mexico,Male,Literate,2226323.0,15-59
Mexico,Male,Illiterate,162167.0,15-59
Mexico,Male,Unknown,13961.0,15-59
Mexico,Male,Total,1869537.0,15-59
Mexico,Male,Literate,1684514.0,15-59
Mexico,Male,Illiterate,173920.0,15-59
Mexico,Male,Unknown,11103.0,15-59
Mexico,Male,Total,1476667.0,>60
Mexico,Male,Literate,1277038.0,>60
Mexico,Male,Illiterate,188882.0,>60
Mexico,Male,Unknown,10747.0,>60
Mexico,Male,Total,1095273.0,>60
Mexico,Male,Literate,898160.0,>60
Mexico,Male,Illiterate,188307.0,>60
Mexico,Male,Unknown,8806.0,>60
Mexico,Male,Total,873893.0,>60
Mexico,Male,Literate,666094.0,>60
Mexico,Male,Illiterate,199355.0,>60
Mexico,Male,Unknown,8444.0,>60
Mexico,Male,Total,579689.0,>60
Mexico,Male,Literate,425860.0,>60
Mexico,Male,Illiterate,147802.0,>60
Mexico,Male,Unknown,6027.0,>60
Mexico,Male,Total,355277.0,>60
Mexico,Male,Literate,247898.0,>60
Mexico,Male,Illiterate,103068.0,>60
Mexico,Male,Unknown,4311.0,>60
Mexico,Male,Total,197461.0,>60
Mexico,Male,Literate,130252.0,>60
Mexico,Male,Illiterate,64471.0,>60
Mexico,Male,Unknown,2738.0,>60
Mexico,Male,Total,68130.0,>60
Mexico,Male,Literate,42608.0,>60
Mexico,Male,Illiterate,24520.0,>60
Mexico,Male,Unknown,1002.0,>60
Mexico,Male,Total,25920.0,>60
Mexico,Male,Literate,14221.0,>60
Mexico,Male,Illiterate,11247.0,>60
Mexico,Male,Unknown,452.0,>60
Mexico,Male,Total,7228.0,>60
Mexico,Male,Literate,2969.0,>60
Mexico,Male,Illiterate,4103.0,>60
Mexico,Male,Unknown,156.0,>60
Mexico,Female,Total,5392324.0,<15
Mexico,Female,Literate,5277970.0,<15
Mexico,Female,Illiterate,82049.0,<15
Mexico,Female,Unknown,32305.0,<15
Mexico,Female,Total,46159379.0,<15
Mexico,Female,Literate,42422589.0,<15
Mexico,Female,Illiterate,3376445.0,<15
Mexico,Female,Unknown,360345.0,<15
Mexico,Female,Total,5505991.0,15-59
Mexico,Female,Literate,5401497.0,15-59
Mexico,Female,Illiterate,63666.0,15-59
Mexico,Female,Unknown,40828.0,15-59
Mexico,Female,Total,5079067.0,15-59
Mexico,Female,Literate,4926856.0,15-59
Mexico,Female,Illiterate,94456.0,15-59
Mexico,Female,Unknown,57755.0,15-59
Mexico,Female,Total,4582202.0,15-59
Mexico,Female,Literate,4415756.0,15-59
Mexico,Female,Illiterate,127500.0,15-59
Mexico,Female,Unknown,38946.0,15-59
Mexico,Female,Total,4444767.0,15-59
Mexico,Female,Literate,4238889.0,15-59
Mexico,Female,Illiterate,169992.0,15-59
Mexico,Female,Unknown,35886.0,15-59
Mexico,Female,Total,4328249.0,15-59
Mexico,Female,Literate,4109811.0,15-59
Mexico,Female,Illiterate,190700.0,15-59
Mexico,Female,Unknown,27738.0,15-59
Mexico,Female,Total,3658904.0,15-59
Mexico,Female,Literate,3416130.0,15-59
Mexico,Female,Illiterate,225486.0,15-59
Mexico,Female,Unknown,17288.0,15-59
Mexico,Female,Total,3104366.0,15-59
Mexico,Female,Literate,2817060.0,15-59
Mexico,Female,Illiterate,271036.0,15-59
Mexico,Female,Unknown,16270.0,15-59
Mexico,Female,Total,2661840.0,15-59
Mexico,Female,Literate,2348786.0,15-59
Mexico,Female,Illiterate,297147.0,15-59
Mexico,Female,Unknown,15907.0,15-59
Mexico,Female,Total,2025828.0,15-59
Mexico,Female,Literate,1699023.0,15-59
Mexico,Female,Illiterate,312897.0,15-59
Mexico,Female,Unknown,13908.0,15-59
Mexico,Female,Total,1639799.0,>60
Mexico,Female,Literate,1293950.0,>60
Mexico,Female,Illiterate,331379.0,>60
Mexico,Female,Unknown,14470.0,>60
Mexico,Female,Total,1221992.0,>60
Mexico,Female,Literate,890272.0,>60
Mexico,Female,Illiterate,319065.0,>60
Mexico,Female,Unknown,12655.0,>60
Mexico,Female,Total,1000041.0,>60
Mexico,Female,Literate,668217.0,>60
Mexico,Female,Illiterate,319792.0,>60
Mexico,Female,Unknown,12032.0,>60
Mexico,Female,Total,665794.0,>60
Mexico,Female,Literate,427488.0,>60
Mexico,Female,Illiterate,229229.0,>60
Mexico,Female,Unknown,9077.0,>60
Mexico,Female,Total,443659.0,>60
Mexico,Female,Literate,268473.0,>60
Mexico,Female,Illiterate,167882.0,>60
Mexico,Female,Unknown,7304.0,>60
Mexico,Female,Total,256703.0,>60
Mexico,Female,Literate,145650.0,>60
Mexico,Female,Illiterate,106365.0,>60
Mexico,Female,Unknown,4688.0,>60
Mexico,Female,Total,96794.0,>60
Mexico,Female,Literate,54283.0,>60
Mexico,Female,Illiterate,40462.0,>60
Mexico,Female,Unknown,2049.0,>60
Mexico,Female,Total,39812.0,>60
Mexico,Female,Literate,18767.0,>60
Mexico,Female,Illiterate,20112.0,>60
Mexico,Female,Unknown,933.0,>60
Mexico,Female,Total,11247.0,>60
Mexico,Female,Literate,3711.0,>60
Mexico,Female,Illiterate,7230.0,>60
Mexico,Female,Unknown,306.0,>60
Mexico,Male,Total,4041649.0,<15
Mexico,Male,Literate,3955964.0,<15
Mexico,Male,Illiterate,55743.0,<15
Mexico,Male,Unknown,29942.0,<15
Mexico,Male,Total,33243100.0,<15
Mexico,Male,Literate,31928805.0,<15
Mexico,Male,Illiterate,1048793.0,<15
Mexico,Male,Unknown,265502.0,<15
Mexico,Male,Total,4097876.0,15-59
Mexico,Male,Literate,4027385.0,15-59
Mexico,Male,Illiterate,39332.0,15-59
Mexico,Male,Unknown,31159.0,15-59
Mexico,Male,Total,3775245.0,15-59
Mexico,Male,Literate,3689114.0,15-59
Mexico,Male,Illiterate,45872.0,15-59
Mexico,Male,Unknown,40259.0,15-59
Mexico,Male,Total,3354569.0,15-59
Mexico,Male,Literate,3272720.0,15-59
Mexico,Male,Illiterate,52320.0,15-59
Mexico,Male,Unknown,29529.0,15-59
Mexico,Male,Total,3188789.0,15-59
Mexico,Male,Literate,3099581.0,15-59
Mexico,Male,Illiterate,62312.0,15-59
Mexico,Male,Unknown,26896.0,15-59
Mexico,Male,Total,3160713.0,15-59
Mexico,Male,Literate,3074264.0,15-59
Mexico,Male,Illiterate,63200.0,15-59
Mexico,Male,Unknown,23249.0,15-59
Mexico,Male,Total,2676230.0,15-59
Mexico,Male,Literate,2595771.0,15-59
Mexico,Male,Illiterate,64676.0,15-59
Mexico,Male,Unknown,15783.0,15-59
Mexico,Male,Total,2241753.0,15-59
Mexico,Male,Literate,2157863.0,15-59
Mexico,Male,Illiterate,70313.0,15-59
Mexico,Male,Unknown,13577.0,15-59
Mexico,Male,Total,1904317.0,15-59
Mexico,Male,Literate,1817019.0,15-59
Mexico,Male,Illiterate,75255.0,15-59
Mexico,Male,Unknown,12043.0,15-59
Mexico,Male,Total,1443868.0,15-59
Mexico,Male,Literate,1355760.0,15-59
Mexico,Male,Illiterate,78931.0,15-59
Mexico,Male,Unknown,9177.0,15-59
Mexico,Male,Total,1119077.0,>60
Mexico,Male,Literate,1022330.0,>60
Mexico,Male,Illiterate,87896.0,>60
Mexico,Male,Unknown,8851.0,>60
Mexico,Male,Total,794137.0,>60
Mexico,Male,Literate,699927.0,>60
Mexico,Male,Illiterate,87248.0,>60
Mexico,Male,Unknown,6962.0,>60
Mexico,Male,Total,603945.0,>60
Mexico,Male,Literate,506838.0,>60
Mexico,Male,Illiterate,90551.0,>60
Mexico,Male,Unknown,6556.0,>60
Mexico,Male,Total,399026.0,>60
Mexico,Male,Literate,322979.0,>60
Mexico,Male,Illiterate,71303.0,>60
Mexico,Male,Unknown,4744.0,>60
Mexico,Male,Total,244082.0,>60
Mexico,Male,Literate,189121.0,>60
Mexico,Male,Illiterate,51552.0,>60
Mexico,Male,Unknown,3409.0,>60
Mexico,Male,Total,132826.0,>60
Mexico,Male,Literate,97853.0,>60
Mexico,Male,Illiterate,32839.0,>60
Mexico,Male,Unknown,2134.0,>60
Mexico,Male,Total,45123.0,>60
Mexico,Male,Literate,31983.0,>60
Mexico,Male,Illiterate,12363.0,>60
Mexico,Male,Unknown,777.0,>60
Mexico,Male,Total,16122.0,>60
Mexico,Male,Literate,10355.0,>60
Mexico,Male,Illiterate,5427.0,>60
Mexico,Male,Unknown,340.0,>60
Mexico,Male,Total,3753.0,>60
Mexico,Male,Literate,1978.0,>60
Mexico,Male,Illiterate,1660.0,>60
Mexico,Male,Unknown,115.0,>60
Mexico,Female,Total,3933000.0,<15
Mexico,Female,Literate,3867778.0,<15
Mexico,Female,Illiterate,38227.0,<15
Mexico,Female,Unknown,26995.0,<15
Mexico,Female,Total,35888532.0,<15
Mexico,Female,Literate,33858346.0,<15
Mexico,Female,Illiterate,1725221.0,<15
Mexico,Female,Unknown,304965.0,<15
Mexico,Female,Total,4093353.0,15-59
Mexico,Female,Literate,4029263.0,15-59
Mexico,Female,Illiterate,29745.0,15-59
Mexico,Female,Unknown,34345.0,15-59
Mexico,Female,Total,3950353.0,15-59
Mexico,Female,Literate,3858191.0,15-59
Mexico,Female,Illiterate,43830.0,15-59
Mexico,Female,Unknown,48332.0,15-59
Mexico,Female,Total,3630710.0,15-59
Mexico,Female,Literate,3540125.0,15-59
Mexico,Female,Illiterate,56714.0,15-59
Mexico,Female,Unknown,33871.0,15-59
Mexico,Female,Total,3530258.0,15-59
Mexico,Female,Literate,3422978.0,15-59
Mexico,Female,Illiterate,76070.0,15-59
Mexico,Female,Unknown,31210.0,15-59
Mexico,Female,Total,3481540.0,15-59
Mexico,Female,Literate,3371007.0,15-59
Mexico,Female,Illiterate,86171.0,15-59
Mexico,Female,Unknown,24362.0,15-59
Mexico,Female,Total,2956975.0,15-59
Mexico,Female,Literate,2834687.0,15-59
Mexico,Female,Illiterate,107358.0,15-59
Mexico,Female,Unknown,14930.0,15-59
Mexico,Female,Total,2498158.0,15-59
Mexico,Female,Literate,2353624.0,15-59
Mexico,Female,Illiterate,130720.0,15-59
Mexico,Female,Unknown,13814.0,15-59
Mexico,Female,Total,2147170.0,15-59
Mexico,Female,Literate,1982519.0,15-59
Mexico,Female,Illiterate,151304.0,15-59
Mexico,Female,Unknown,13347.0,15-59
Mexico,Female,Total,1600056.0,15-59
Mexico,Female,Literate,1428695.0,15-59
Mexico,Female,Illiterate,159916.0,15-59
Mexico,Female,Unknown,11445.0,15-59
Mexico,Female,Total,1284568.0,>60
Mexico,Female,Literate,1094427.0,>60
Mexico,Female,Illiterate,178101.0,>60
Mexico,Female,Unknown,12040.0,>60
Mexico,Female,Total,924941.0,>60
Mexico,Female,Literate,743130.0,>60
Mexico,Female,Illiterate,171476.0,>60
Mexico,Female,Unknown,10335.0,>60
Mexico,Female,Total,734961.0,>60
Mexico,Female,Literate,554947.0,>60
Mexico,Female,Illiterate,170279.0,>60
Mexico,Female,Unknown,9735.0,>60
Mexico,Female,Total,493211.0,>60
Mexico,Female,Literate,357817.0,>60
Mexico,Female,Illiterate,127953.0,>60
Mexico,Female,Unknown,7441.0,>60
Mexico,Female,Total,332773.0,>60
Mexico,Female,Literate,229452.0,>60
Mexico,Female,Illiterate,97195.0,>60
Mexico,Female,Unknown,6126.0,>60
Mexico,Female,Total,190018.0,>60
Mexico,Female,Literate,124242.0,>60
Mexico,Female,Illiterate,61858.0,>60
Mexico,Female,Unknown,3918.0,>60
Mexico,Female,Total,71827.0,>60
Mexico,Female,Literate,46687.0,>60
Mexico,Female,Illiterate,23419.0,>60
Mexico,Female,Unknown,1721.0,>60
Mexico,Female,Total,27962.0,>60
Mexico,Female,Literate,15848.0,>60
Mexico,Female,Illiterate,11346.0,>60
Mexico,Female,Unknown,768.0,>60
Mexico,Female,Total,6698.0,>60
Mexico,Female,Literate,2929.0,>60
Mexico,Female,Illiterate,3539.0,>60
Mexico,Female,Unknown,230.0,>60
Mexico,Male,Total,1505964.0,<15
Mexico,Male,Literate,1440951.0,<15
Mexico,Male,Illiterate,59056.0,<15
Mexico,Male,Unknown,5957.0,<15
Mexico,Male,Total,9960794.0,<15
Mexico,Male,Literate,8748572.0,<15
Mexico,Male,Illiterate,1165275.0,<15
Mexico,Male,Unknown,46947.0,<15
Mexico,Male,Total,1422245.0,15-59
Mexico,Male,Literate,1378950.0,15-59
Mexico,Male,Illiterate,37295.0,15-59
Mexico,Male,Unknown,6000.0,15-59
Mexico,Male,Total,1037959.0,15-59
Mexico,Male,Literate,986503.0,15-59
Mexico,Male,Illiterate,43980.0,15-59
Mexico,Male,Unknown,7476.0,15-59
Mexico,Male,Total,851406.0,15-59
Mexico,Male,Literate,792871.0,15-59
Mexico,Male,Illiterate,54402.0,15-59
Mexico,Male,Unknown,4133.0,15-59
Mexico,Male,Total,837242.0,15-59
Mexico,Male,Literate,764048.0,15-59
Mexico,Male,Illiterate,69390.0,15-59
Mexico,Male,Unknown,3804.0,15-59
Mexico,Male,Total,804025.0,15-59
Mexico,Male,Literate,729481.0,15-59
Mexico,Male,Illiterate,71666.0,15-59
Mexico,Male,Unknown,2878.0,15-59
Mexico,Male,Total,674092.0,15-59
Mexico,Male,Literate,598553.0,15-59
